date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:19:03	104659/104659	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:51:59%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/12-3.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/12-3.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:19:05	57/57	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:03%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/js/course.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/js/course.js	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:19:05	137702/137702	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:51:59%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/12-4.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/12-4.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:19:05	1109/1109	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2028%20Aug%202020%2009:52:19%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/js/course.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/js/course.js	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:19:07	77/77	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:05%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_baby-rosetta.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_baby-rosetta.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:08	71/71	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:08%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/title_item.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/title_item.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:08	150822/150822	---M--	200	added ('OK')	image/png	etag:b662f98d88f2201e09c50fd5759959a4	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_baby-rosetta.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_baby-rosetta.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:10	38959/38959	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:14%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/title_item.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/title_item.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:10	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:09%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/title_double.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/title_double.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:10	19125/19125	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:14%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/title_double.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/title_double.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:10	71/71	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:10%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_double.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_double.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:12	29838/29838	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:14%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_double.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_double.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:12	72/72	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:11%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_double2.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_double2.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:12	10066/10066	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:14%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_double2.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_double2.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:13	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:12%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail01.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail01.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:13	14047/14047	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:11%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail01.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail01.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:13	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:13%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail02.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail02.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:14	22002/22002	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:12%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail02.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail02.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:14	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:14%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail03.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail03.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:15	23801/23801	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:12%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail03.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail03.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:15	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:15%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail04.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail04.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:16	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:15%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail05.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail05.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:16	37207/37207	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:12%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail04.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail04.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:16	25056/25056	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:12%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail05.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail05.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:17	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:16%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail06.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail06.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:18	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:17%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail07.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail07.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:18	39531/39531	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:12%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail06.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail06.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:18	29863/29863	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:12%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail07.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail07.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:19	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:18%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail08.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail08.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:20	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:20%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail09.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail09.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:20	105681/105681	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:12%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail08.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail08.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:20	22334/22334	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:12%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail09.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail09.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:21	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:21%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail10.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail10.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:21	26718/26718	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:12%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail10.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail10.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:22	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:21%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail11.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail11.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:23	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:23%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail12.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail12.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:23	25565/25565	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:12%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail11.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail11.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:23	25638/25638	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:13%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail12.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail12.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:24	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:23%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail13.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail13.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:24	23836/23836	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:13%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail13.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail13.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:25	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:24%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail14.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail14.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:26	11888/11888	---M--	200	added ('OK')	image/png	etag:a3b2927e3afc143c35ab1ae4c3e886af	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail14.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail14.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:26	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:26%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail15.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail15.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:26	20009/20009	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:13%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail15.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail15.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:26	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:26%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail16.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail16.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:27	26317/26317	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:13%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail16.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail16.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:28	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:27%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail17.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail17.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:29	19342/19342	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:13%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail17.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail17.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:29	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:29%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail18.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail18.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:30	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:29%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail19.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail19.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:30	23859/23859	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:13%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail18.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail18.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:30	20989/20989	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:52:13%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail19.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail19.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
14:19:31	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:30%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail20.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/item/img_detail20.png	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/item/index.html)
